,title,subtitle,date_published,url,is_paid
17,"
							Wo es beim Impfen, Testen, Nachverfolgen hakt
			        ","
						Die Politik hatte versprochen, mit diesen Mitteln mehr Freiheit zu ermöglichen – doch es hapert an allen Ecken und Enden. Eine Bestandsaufnahme.

					",2021-03-24T10:35:32+0100,https://www.faz.net/suche/wo-es-bei-corona-impfung-test-und-nachverfolgung-hakt-17259954.html,false
18,"
							Keine Impf-Angst vor Schüttelfrost
			        ","
						Im Podiumsgespräch mit F.A.Z.-Redakteur Sascha Zoske macht Sanofi-Geschäftsführer Jochen Maas Mut. Er glaubt, dass bis Ende September alle Deutschen ein Impfangebot bekommen werden.
					",2021-03-23T17:41:31+0100,https://www.faz.net/suche/wissenschaft-im-dialog-sanofi-geschaeftsfuehrer-maas-zu-impfungen-und-astra-zeneca-17259672.html,true
19,"
							EU-Impfchefin droht Astra-Zeneca
			        ","
						Ein Ausfuhrstopp der EU für den Corona-Impfstoff des britisch-schwedischen Herstellers Astra-Zeneca rückt näher. „Wir werden handeln“, sagt die Generaldirektorin der Gesundheitsabteilung der EU-Kommission, Sandra Gallina, im EU-Parlament. 
					",2021-03-23T12:06:16+0100,https://www.faz.net/suche/astrazeneca-fuer-die-eu-sandra-gallina-will-impfstoff-sichern-17259188.html,false
20,"
							Amerikanische Wissenschaftler kritisieren Astra-Zeneca
			        ","
						Wissenschaftler einer Fachkommission bezweifeln neue Testergebnisse von Astra-Zeneca in Amerika. Die Angaben des Unternehmens beruhten offenbar auf veralteten Daten, heißt es.
					",2021-03-23T10:00:33+0100,https://www.faz.net/suche/astrazeneca-daten-zeigen-ungenauen-blick-auf-impfstoff-wirksamkeit-17258835.html,false
21,"
							Italien bereitet sich auf einen Alleingang vor
			        ","
						Ministerpräsident Mario Draghi will die Impfkampagne in Italien beschleunigen. Notfalls auch ohne die EU. Dafür wird in Rom jetzt auch Sputnik V getestet.
					",2021-03-21T22:31:48+0100,https://www.faz.net/suche/corona-impfung-in-eu-italien-bereitet-sich-auf-alleingang-vor-17256573.html,true
22,"
							Immer Ärger mit Astra-Zeneca
			        ","
						Ein billiger und hochwirksamer Impfstoff für die ganze Welt: Der Pharmakonzern Astra-Zeneca wollte mit seinem Vakzin nur helfen. Wie konnte das so schiefgehen?
					",2021-03-21T16:11:58+0100,https://www.faz.net/suche/astrazeneca-wollte-mit-hochwirksamen-corona-impfstoff-nur-helfen-17255507.html,true
23,"
							Warum Amerika schneller impft als andere Nationen
			        ","
						Schnelligkeit vor Sicherheit: Die Vereinigten Staaten sind Deutschland und anderen Industrieländern beim Impfen gegen das Coronavirus meilenweit voraus – die Gründe dafür liegen auf dem Tisch.

					",2021-03-21T09:20:52+0100,https://www.faz.net/suche/pandemie-warum-amerika-schneller-impft-als-andere-nationen-17254246.html,true
24,"
							Die Jüngsten zum Nutzen der Älteren impfen?
			        ","
						Als Risikogruppe gelten Kinder nicht. Aber auch sie können Folgeschäden einer Covid-19-Infektion erleiden. Soll man also einen Impfstoff speziell für die Jüngsten entwickeln?
					",2021-03-19T08:50:48+0100,https://www.faz.net/suche/corona-impfstoff-fuer-kinder-zum-nutzen-der-risikogruppe-17251865.html,true
25,"
							Briten werden beim Impfen ausgebremst
			        ","
						Die britische Gesundheitsbehörde rechnet damit, dass sich die Menge an verfügbarem Impfstoff erheblich verringern wird. Die Impfziele würden zwar noch erreicht, aber nicht mehr — wie bislang —übertroffen.
					",2021-03-18T18:37:42+0100,https://www.faz.net/suche/corona-impfstoff-britische-behoerde-warnt-vor-knappheit-17252091.html,false
26,"
							Wer steckt hinter der „Epoch Times“?
			        ","
						Sie ist im Internet omnipräsent. Sie sieht aus wie eine seriöse Zeitung, ist es aber nicht: Was steckt hinter dem Phänomen der „Epoch Times“?
					",2021-03-18T14:07:37+0100,https://www.faz.net/suche/epoch-times-was-steckt-hinter-dem-phaenomen-der-zeitung-17248966.html,true
27,"
							Noch drei Monate warten auf Curevac
			        ","
						Mehr Tempo ist in Tübingen nicht in Sicht: Die neuen Virus-Varianten könnten die laufenden Studien bei Curevac beeinflussen. Den Anlegern scheint das nicht zu gefallen.

					",2021-03-17T19:51:57+0100,https://www.faz.net/suche/corona-impfstoff-von-curevac-mutation-kann-studie-beeinflussen-17250143.html,false
28,"
							„Jetzt gibt es einen kleinen Pieks“
			        ","
						Schlange stehen, Papiere abgeben, Ärmel hochkrempeln – unser Autor hat die Corona-Impfung mit dem Impfstoff von Moderna schon bekommen und stellt fest: Der Weg zum finalen Pieks ist lang.
					",2021-03-17T15:45:49+0100,https://www.faz.net/suche/erlebnisbericht-so-laeuft-die-corona-impfung-ab-17244245.html,false
29,"
							Wie in der Achterbahn
			        ","
						Die Länder müssen die Impfkampagne umsetzen – eine Rechnung mit vielen Unbekannten. Die Aussetzung von Impfungen mit Astra-Zeneca macht alles noch komplizierter, auch in Hamburg.
					",2021-03-16T22:04:29+0100,https://www.faz.net/suche/planung-der-corona-impfungen-wie-in-der-achterbahn-17248529.html,true
30,"
							Moderna testet Corona-Impfstoff an Kindern
			        ","
						Der Pharmakonzern Moderna prüft die Wirksamkeit und Verträglichkeit seines Corona-Impfstoffs bei Kindern. Insgesamt sollen mehr als 6000 unter Zwölfjährige an den klinischen Tests teilnehmen.
					",2021-03-16T15:29:58+0100,https://www.faz.net/suche/moderna-testet-corona-impfstoff-an-tausenden-kindern-17248161.html,false
31,"
							Weltärztepräsident kritisiert Stopp für Impfungen mit Astra-Zeneca
			        ","
						Deutschland und andere Länder setzen die Impfungen mit Astra-Zeneca vorerst aus, ein möglicher Zusammenhang mit Blutgerinnseln soll geprüft werden. Weltärztepräsident Ulrich Montgomery warnt vor einem Image-Schaden für den Impfstoff.
					",2021-03-16T06:01:41+0100,https://www.faz.net/suche/astrazeneca-weltaerztepraesident-montgomery-kritisiert-impfstopp-17247256.html,false
32,"
							In Brüssel wird über Kurz’ Brief gespottet
			        ","
						Österreichs Kritik an der „Ungleichverteilung“ von Corona-Impfstoff ruft in der EU Verwunderung hervor. War Sebastian Kurz wirklich so schlecht informiert, oder will er von Versäumnissen ablenken? 
					",2021-03-15T14:52:29+0100,https://www.faz.net/suche/sebastian-kurz-kritisiert-verteilung-von-corona-impfstoff-in-der-eu-17245907.html,false
33,"
							Das Moderna-Kleid
			        ","
						Die Promis zeigen es: Auch bei der Impfung stellen sich Fragen zum Outfit. Krempeln, ausziehen oder die kalte Schulter zeigen? Die Kolumne Modeerscheinung.
					",2021-03-14T16:34:50+0100,https://www.faz.net/suche/die-promis-machen-es-vor-was-anziehen-beim-impfen-17241206.html,false
34,"
							Astra-Zeneca liefert noch weniger
			        ","
						Ursprünglich wollte Astra-Zeneca der EU bis Jahresmitte 300 Millionen Dosen liefern. Mittlerweile kalkuliert der Hersteller nur noch mit 100 Millionen. Derweil reagiert auch Irland auf Zweifel an der Verträglichkeit.
					",2021-03-14T15:48:32+0100,https://www.faz.net/suche/astra-zeneca-liefert-noch-weniger-corona-impfstoff-an-eu-17244095.html,false
35,"
							„Natürlich haben wir Menschen geimpft, die noch nicht an der Reihe waren“
			        ","
						In Israel sind schon so viele Bürger geimpft, dass sich das Leben fast wieder normal anfühlt. Gesundheitsminister Juli Edelstein erklärt, wie er das gemacht hat.

					",2021-03-14T11:31:42+0100,https://www.faz.net/suche/israels-gesundheitsminister-im-interview-ueber-die-pandemie-17243455.html,true
36,"
							Zum Impfen in den Urlaub?
			        ","
						Andere Länder sind beim Impfen schneller und nicht so bürokratisch wie Deutschland. Kommt jetzt der internationale Impftourismus in Schwung?
					",2021-03-14T11:28:59+0100,https://www.faz.net/suche/corona-impfung-im-ausland-entsteht-ein-neuer-tourismus-17241771.html,true
37,"
							Hoffnungsträger mit einer Dosis
			        ","
						Johnson & Johnson bringt den vierten Impfstoff auf den EU-Markt. Die Amerikaner nutzen globale Bündnisse für die Produktion – damit wollen sie die Anlaufschwierigkeiten überwinden.
					",2021-03-12T21:46:42+0100,https://www.faz.net/suche/hoffnungstraeger-mit-einer-dosis-17241959.html,true
38,"
							Astra-Zeneca kündigt weitere Kürzungen seiner Lieferungen an
			        ","
						Der britisch-schwedische Konzern ist bei den Lieferungen seines Vakzins bereits deutlich im Verzug. Jetzt hat er abermals „enttäuschenderweise“ Kürzungen für die EU angekündigt. Als Grund nennt Astra-Zeneca Exportverbote.
					",2021-03-12T20:31:18+0100,https://www.faz.net/suche/eu-beklagt-verzoegerung-bei-lieferungen-von-astra-zeneca-17242282.html,false
39,"
							Geht es bei der Impfreihenfolge fair zu?
			        ","
						Viele Bürger warten noch auf Termine. Doch Senioren haben ein Schlupfloch in der Impfanmeldung entdeckt. Über eine Webseite  war es bis Donnerstag wegen einer nicht definierten Kategorie möglich, einen Termin zu bekommen.

					",2021-03-11T20:01:31+0100,https://www.faz.net/suche/geht-es-bei-der-impfreihenfolge-in-rhein-main-fair-zu-17239906.html,true
40,"
							Dänemark, Norwegen und Island setzen Astra-Zeneca-Impfungen aus
			        ","
						Nach Berichten über schwere Fälle von Blutgerinnseln stoppen Dänemark, Norwegen und Island die Verabreichung des Astra-Zeneca-Impfstoffs. Es handele sich um eine Vorsichtsmaßnahme. Frankreich, Schweden und Deutschland warten ab.
					",2021-03-11T19:41:52+0100,https://www.faz.net/suche/astrazeneca-impfungen-in-daenemark-norwegen-und-island-gestoppt-17238756.html,false
41,"
							Impfstoff von Johnson & Johnson in der EU zugelassen
			        ","
						Die EU-Kommission hat den Covid-Impfstoff des amerikanischen Herstellers zugelassen. Doch er steht frühestens Mitte April zur Verfügung – und gefährdet Brüssels Kalkulation weiter.
					",2021-03-11T17:20:16+0100,https://www.faz.net/suche/warum-johnson-johnson-nicht-sofort-liefern-kann-17239432.html,false
42,"
							Corona-Impfstoffe im Vergleich
			        ","
						Im Kampf gegen Corona darf in der EU künftig auch der Impfstoff von Johnson & Johnson genutzt werden. Damit sind es vier zugelassene Präparate. Wo gibt es Unterschiede, wo Gemeinsamkeiten? 
					",2021-03-11T17:11:29+0100,https://www.faz.net/suche/biontech-moderna-astra-zeneca-corona-impfstoffe-im-vergleich-17239101.html,false
43,"
							Impfstoff von Johnson & Johnson darf in der EU genutzt werden
			        ","
						Nach einer Empfehlung der EU-Arzneimittelbehörde EMA hat die EU-Kommission am Nachmittag den Einsatz des Impfstoffes genehmigt. Es sind bereits Impfdosen für 200 Millionen Menschen bestellt.
					",2021-03-11T17:05:50+0100,https://www.faz.net/suche/impfstoff-von-johnson-johnson-darf-in-der-eu-genutzt-werden-17238593.html,false
44,"
							LVMH ist das teuerste europäische Unternehmen
			        ","
						Der Börsenaufstieg der Luxusbranche scheint nicht zu stoppen. Doch wie lange hält er an? Auch im (Bio-)Tech-Bereich klaffen Bewertungen und reale Lage immer weiter auseinander.
					",2021-03-11T12:00:26+0100,https://www.faz.net/suche/luxusmarken-lvmh-ist-das-teuerste-europaeische-unternehmen-17237559.html,true
45,"
							EU erhält kurzfristig vier Millionen Impfdosen mehr
			        ","
						Laut EU-Kommissionschefin Ursula von der Leyen wurde mit den Pharmaunternehmen ein Zusatzpaket ausgehandelt. Deutschland könnte hiervon rund 740.000 Dosen erhalten.
					",2021-03-10T11:59:09+0100,https://www.faz.net/suche/biontech-und-pfizer-eu-erhaelt-vier-millionen-impfstoff-dosen-mehr-17237003.html,false
46,"
							Stiko-Chef rechnet mit Zulassung von Sputnik V in Europa
			        ","
						Der Vorsitzende der Ständigen Impfkommission äußert sich positiv über den russischen Impfstoff. Dieser sei „clever gebaut“ und werde vermutlich auch in der EU zugelassen.
					",2021-03-10T04:11:08+0100,https://www.faz.net/suche/stiko-chef-rechnet-mit-impfstoff-zulassung-von-sputnik-v-in-europa-17236514.html,false
47,"
							„Instrument eines hybriden Krieges“
			        ","
						Moskau nutzt aus, dass die EU bei der Impfstoffbeschaffung uneins ist und versucht, das Bündnis mit seinem Vakzin zu spalten. Die AfD macht sich zum willigen Partner der russischen Agenda.
					",2021-03-09T20:52:31+0100,https://www.faz.net/suche/wie-moskau-die-eu-mit-seinem-impfstoff-sputnik-v-spaltet-17235930.html,true
48,"
							Der EU drohen neue Impfstoffausfälle
			        ","
						Am Donnerstag soll das Vakzin von Johnson & Johnson als viertes in der EU genehmigt werden. Doch jetzt deuten sich auch bei dem amerikanischen Unternehmen Produktionsschwierigkeiten an.
					",2021-03-09T16:59:57+0100,https://www.faz.net/suche/corona-impfstoff-aus-den-usa-johnson-johnson-hat-lieferprobleme-17235760.html,false
49,"
							Amerikanische Gesundheitsbehörde empfiehlt Lockerungen für Geimpfte
			        ","
						90 Millionen Impfdosen wurden in den Vereinigten Staaten inzwischen verabreicht. Voll geimpfte Menschen könnten in kleinen Runden nun wieder ohne Maske zusammenkommen, heißt es von der Gesundheitsbehörde CDC.
					",2021-03-08T20:48:30+0100,https://www.faz.net/suche/amerikanische-gesundheitsbehoerde-empfiehlt-lockerungen-fuer-geimpfte-17234519.html,false
50,"
							Weniger Geimpfte in den ärmeren Vierteln von Los Angeles
			        ","
						In den vergangenen Wochen wurden in Kalifornien mehr als zehn Millionen Impfdosen gespritzt, davon fast jede vierte in Los Angeles. Nach dem schnellen Auftakt lässt der Optimismus vieler Kalifornier inzwischen aber nach.

					",2021-03-07T16:12:14+0100,https://www.faz.net/suche/weniger-geimpfte-in-den-aermeren-vierteln-von-los-angeles-17232188.html,false
51,"
							„Behinderte haben keine Priorität“
			        ","
						Ein Haus voller pflegebedürftiger Menschen ist noch lange kein Pflegeheim. Das wirkt sich auf die Impfreihenfolge aus.

					",2021-03-07T09:30:00+0100,https://www.faz.net/suche/behinderte-haben-keine-prioritaet-beim-impfen-17229514.html,true
52,"
							Sieben-Tage-Inzidenz leicht gesunken
			        ","
						Die Zahl der Corona-Neuinfektionen steigt wieder. Trotzdem verzeichnet das Robert-Koch-Institut am Samstag eine etwas niedrigere Inzidenz als am Vortag. Auf der Impf-Rangliste des Bundes will es Hessen weiter nach vorne schaffen.
					",2021-03-06T12:57:44+0100,https://www.faz.net/suche/sieben-tage-inzidenz-in-hessen-niedriger-als-am-freitag-17230860.html,false
53,"
							Neuerdings wieder mehr nicht ausgeheilte Corona-Infektionen
			        ","
						Seit einigen Tagen meldet das Robert-Koch-Institut auch für Hessen mehr Neuinfektionen als vor einer Woche. Das auch am Freitag. Und das hat unerfreuliche Folgen für die noch aktiven Fälle.
					",2021-03-05T13:54:00+0100,https://www.faz.net/suche/corona-in-hessen-zahl-der-aktiven-faelle-steigt-neuerdings-wieder-17228935.html,true
54,"
							Wird Sputnik V Europas Impfstoff Nummer sieben?
			        ","
						Die EU prüft nun auch die Zulassung von Sputnik V. Wann der Corona-Impfstoff hier auf dem Markt sein wird, bleibt aber ungewiss. Könnte Russland überhaupt nennenswerte Mengen liefern?
					",2021-03-04T16:52:09+0100,https://www.faz.net/suche/ema-beginnt-pruefverfahren-fuer-corona-impfstoff-sputnik-v-17227501.html,true
55,"
							„Zahl der Impftermine in Hessen steigt jetzt deutlich“
			        ","
						Mehr neue Corona-Fälle als vor einer Woche und eine über Bundesniveau liegende Inzidenz meldet das RKI für Hessen. Eine gute Nachricht zum Impfen kommt aus dem Innenministerium.
					",2021-03-04T14:10:13+0100,https://www.faz.net/suche/corona-zahl-der-impftermine-in-hessen-steigt-jetzt-deutlich-17227203.html,true
56,"
							Stiko empfiehlt Astra-Zeneca auch für Ältere
			        ","
						Studien belegen die Wirksamkeit und Sicherheit des Vakzins für Senioren. Gesundheitsminister Spahn bestätigt einen Bericht der F.A.Z. und hofft auf schnellere Impfungen.
					",2021-03-04T11:26:12+0100,https://www.faz.net/suche/astra-zeneca-stiko-empfiehlt-corona-impfstoff-auch-fuer-aeltere-17227095.html,false
57,"
							EMA prüft russischen Impfstoff
			        ","
						Die Europäische Arzneimittel-Agentur startet nun ein schnelles Prüfverfahren, um den russischen Impfstoff zuzulassen. Sputnik V wird schon in vielen Ländern eingesetzt.
					",2021-03-04T11:17:17+0100,https://www.faz.net/suche/corona-impfstoff-sputnik-v-ema-startet-schnelles-pruefverfahren-17227036.html,false
58,"
							Ungarn setzt beim Impfen auf China und Russland
			        ","
						Als erstes EU-Land setzt Ungarn auf Impfstoffe aus China und Russland – weil die Lieferungen über die EU-Kommission nach Ansicht Orbáns nicht schnell genug gehen. In der Bevölkerung gibt es jedoch Vorbehalte.
					",2021-03-03T21:49:17+0100,https://www.faz.net/suche/impfstoff-lieferungen-ungarn-setzt-auf-china-und-russland-17224288.html,true
59,"
							Biden verspricht Impfstoff für alle bis Mai – Texas beendet Beschränkungen
			        ","
						Die Vereinigten Staaten haben groß eingekauft: Bis Ende Mai gebe es genügend Vorräte, um alle Amerikaner zu impfen, verspricht Präsident Biden. In Texas ist die Ungeduld bereits jetzt so groß, dass der Gouverneur gegen den Rat von Experten Corona-Einschränkungen für beendet erklärt.
					",2021-03-03T02:56:43+0100,https://www.faz.net/suche/corona-biden-verspricht-impfstoff-fuer-alle-bis-ende-mai-17224760.html,false
60,"
							Biden verspricht Impfstoff für alle bis Mai – Texas beendet Beschränkungen
			        ","
						Die Vereinigten Staaten haben groß eingekauft: Bis Ende Mai gebe es genügend Vorräte, um alle Amerikaner zu impfen, verspricht Präsident Biden. In Texas ist die Ungeduld bereits jetzt so groß, dass der Gouverneur gegen den Rat von Experten Corona-Einschränkungen für beendet erklärt.
					",2021-03-03T02:56:43+0100,https://www.faz.net/suche/corona-biden-verspricht-impfstoff-fuer-alle-bis-ende-mai-17224760.html,false
61,"
							Macht Gerechtigkeit beim Impfen Deutschland langsam?
			        ","
						Die Kühlschränke der Impfzentren sind voll, doch die Impfquote bleibt mäßig. Wie stark bremst das Ziel der gerechten Impfstoffverteilung Deutschland gerade aus? Die Situation in den Bundesländern ist sehr unterschiedlich.
					",2021-03-02T21:25:51+0100,https://www.faz.net/suche/corona-impfstoff-macht-gerechtigkeit-deutschland-langsam-17224203.html,true
62,"
							Corona-Kennwert in zwei Kreisen nun wieder über Marke 100
			        ","
						Die Inzidenz steigt auch in Kassel wieder an, im Lahn-Dill-Kreis sogar über die Marke 100. In ganz Hessen aber sinkt die zentrale Corona-Kennziffer nach Tagen des Anstiegs.
					",2021-03-02T18:37:00+0100,https://www.faz.net/suche/corona-inzidenz-in-zwei-kreisen-nun-wieder-ueber-100-17223534.html,false
63,"
							Auch Hausärzte sollen impfen
			        ","
						Spätestens von April an sollen auch Hausärzte eine Covid-19-Impfung verabreichen dürfen. Die neue Impfverordnung sieht auch Abweichungen von der Priorisierung vor - damit Astra-Zeneca nicht länger liegenbleibt.

					",2021-03-02T14:43:59+0100,https://www.faz.net/suche/jens-spahn-hausaerzte-sollen-corona-impfung-verabreichen-17223673.html,false
64,"
							Astra-Zeneca auch bei älteren Menschen „hochwirksam“
			        ","
						Die Impfstoffe von Biontech/Pfizer sowie von Astra-Zeneca haben sich in einer umfangreichen, britischen Studie als „hochwirksam“ bei älteren Menschen erwiesen. Der britische Gesundheitsminister spricht von einer „extrem gute Nachricht“.

					",2021-03-01T23:35:20+0100,https://www.faz.net/suche/astrazeneca-impfstoff-auch-bei-aelteren-menschen-hochwirksam-17223031.html,false
65,"
							Warum Impfstoffe horten viele Menschenleben kostet
			        ","
						Die Debatte um den Impfstoff des Herstellers Astra-Zeneca sorgt für eine langsamere Verimpfung. Eine Studie verdeutlicht nun, wie wichtig es ist, auch weniger wirksame Impfstoffe schnellstmöglich zu verimpfen.

					",2021-03-01T22:09:12+0100,https://www.faz.net/suche/warum-corona-impfstoffe-horten-viele-menschenleben-kostet-17222392.html,false
66,"
							Johnson & Johnson bekommt Zulassung in Amerika
			        ","
						Die amerikanische Gesundheitsbehörde FDA gibt einen weiteren Corona-Impfstoff frei. Er bietet einige Vorteile gegenüber anderen Substanzen und wird wohl bald auch in der EU verfügbar sein.
					",2021-02-28T02:57:39+0100,https://www.faz.net/premiumContent?contentId=1.7220077,false
67,"
							Warum das Impfen in Deutschland so langsam geht
			        ","
						In den Zentren gibt es zu viel Impfstoff, für die Hausärzte fehlen noch Impfdosen. Bis Anfang August könnten wir alle immun sein, doch wo hakt es aktuell bei der Organisation der Impfkampagne? Die drängendsten Fragen.

					",2021-02-27T08:22:28+0100,https://www.faz.net/suche/warum-das-impfen-in-deutschland-so-langsam-geht-17218556.html,true
68,"
							Amerikanische Experten empfehlen Zulassung für Impfstoff von Johnson & Johnson
			        ","
						Die Zulassung für die Vereinigten Staaten dürfte nun rasch folgen. Studien bescheinigen dem Vakzin sehr hohen Schutz auch gegen die neuen Virus-Varianten. In Europa könnte der Impfstoff  im März freigegeben werden.

					",2021-02-27T02:15:07+0100,https://www.faz.net/premiumContent?contentId=1.7219123,false
